"particle_id","sample_id","max_cor_val","bad_spectra","material_class","area_um2","perimeter_um","max_length_um","min_length_um","aspect_ratio","circularity","centroid_x","centroid_y","first_x","first_y","acc_analy_conf","max_cor_name","mean_snr","r","g","b","count","mean_length","size_class","client_id","sample_prop","Client_ID_MSSupdate","sample_type","material_simple","sample_or_blank","sample_location","sample_depth_general","date_raw","date","shape","length_um","width_um","polymer_density_group","density_g_cm3","density_source_note","buoyancy_freshwater","buoyancy_marine","r_med","height_um","V_um3","mass_ug","mass_ug_fixed_density_1.1"
539,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.600129423,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1875,85.35533906,60.35533906,31.06601718,1.942809042,0.309207662,1741.666667,2508.333333,1725,2500,"confident","5bd7569bf3f51e77b9b6c60a4b68bbda",0.008266913,69,70,64,1,45.71067812,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",60.35533906,31.06601718,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,15.53300859,15249.4955244389,21044.3038237257,16774.4450768828
553,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.643848525,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1875,100,75,25,3,0.424413182,1500,2600,1500,2575,"confident","18ce4ded30d40ef430957d24f3557eae",0.007868209,127,129,124,1,50,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fiber",75,25,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,7.16186271093919,36815.5389092554,50805.4436947724,40497.0928001809
236,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.606577871,TRUE,"polyacrylonitriles (nitriles)",1250,50,50,25,2,0.159154943,4700,2587.5,4700,2575,"confident","e30a3aa5175ffd0664363a463398e00e",0.00672856,99,100,95,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"acrylic polymers",1.18,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,9653.85242509363,8999.35395559576
457,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.646868455,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1250,50,50,25,2,0.159154943,2550,2712.5,2550,2700,"confident","6b9f03605ec058f2b3bc0dcccbb007f5",0.006553477,108,109,101,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11290.0985988383,8999.35395559576
518,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.659069914,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1250,50,50,25,2,0.159154943,1900,2912.5,1900,2900,"confident","9ca6f88e3c87708f022b733f3a887c79",0.006277057,78,79,74,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11290.0985988383,8999.35395559576
659,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.635851961,TRUE,"polyhaloolefins (vinylhalides)",2500,150,100,25,4,0.716197244,300,3112.5,300,3075,"confident","edd68ee40ec061b7863165d48af04ec3",0.007548504,85,75,66,1,62.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fiber",100,25,"halogenated vinyl polymers",1.35,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,7.16186271093919,49087.3852123405,66267.9700366597,53996.1237335746
106,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.602521919,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",3125,135.3553391,80.90169944,38.6271243,2.094427191,0.466542161,5910,3105,5900,3075,"confident","61f35e50174efb9cf8f3975807754fb2",0.00805445,77,78,70,1,59.76441187,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",80.90169944,38.6271243,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,19.31356215,31601.7421728583,43610.4041985444,34761.9163901441
483,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.603637466,TRUE,"polyhaloolefins (vinylhalides)",1875,100,75,25,3,0.424413182,2300,3425,2300,3400,"confident","edd68ee40ec061b7863165d48af04ec3",0.006382166,72,71,69,1,50,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fiber",75,25,"halogenated vinyl polymers",1.35,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,7.16186271093919,36815.5389092554,49700.9775274948,40497.0928001809
587,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.614734086,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1250,50,50,25,2,0.159154943,1100,3512.5,1100,3500,"confident","9ca6f88e3c87708f022b733f3a887c79",0.006603049,95,96,90,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11290.0985988383,8999.35395559576
131,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.609009918,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",3125,135.3553391,80.90169944,38.6271243,2.094427191,0.466542161,5740,3720,5725,3700,"confident","72c4c6030c625af87a2790704fdda9f2",0.009075503,80,82,77,1,59.76441187,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",80.90169944,38.6271243,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,19.31356215,31601.7421728583,43610.4041985444,34761.9163901441
462,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.61475578,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1875,85.35533906,60.35533906,31.06601718,1.942809042,0.309207662,2541.666667,3933.333333,2525,3925,"confident","5bd7569bf3f51e77b9b6c60a4b68bbda",0.006801483,101,102,94,1,45.71067812,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",60.35533906,31.06601718,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,15.53300859,15249.4955244389,21044.3038237257,16774.4450768828
552,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.618816254,TRUE,"polyacrylonitriles (nitriles)",1250,50,50,25,2,0.159154943,1500,4037.5,1500,4025,"confident","e30a3aa5175ffd0664363a463398e00e",0.006778529,145,146,138,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"acrylic polymers",1.18,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,9653.85242509363,8999.35395559576
292,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.604194752,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1250,50,50,25,2,0.159154943,4150,4137.5,4150,4125,"confident","6b9f03605ec058f2b3bc0dcccbb007f5",0.006326125,96,97,91,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11290.0985988383,8999.35395559576
216,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.626375726,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",3125,135.3553391,80.90169944,38.6271243,2.094427191,0.466542161,4940,4345,4925,4325,"confident","72c4c6030c625af87a2790704fdda9f2",0.008656578,93,94,88,1,59.76441187,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",80.90169944,38.6271243,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,19.31356215,31601.7421728583,43610.4041985444,34761.9163901441
585,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.620924627,TRUE,"poly(ethylene)",2500,120.7106781,75,33.33333333,2.25,0.463811494,1106.25,4975,1100,4950,"confident","75f05a71d340027aa9971094e98c9bb5",0.007247773,72,74,69,1,54.16666667,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",75,33.33333333,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,16.666666665,21816.6156455658,20507.6187068318,23998.2772101224
2,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.627354686,TRUE,"poly(ethylene)",4375,180.9016994,95.71067812,45.71067812,2.093836321,0.595247215,6717.857143,4978.571429,6700,4950,"confident","8e95a3c58908cba1bc59f5e0d8e6fad3",0.00822948,77,87,86,1,70.71067812,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",95.71067812,45.71067812,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,22.85533906,52355.7455234641,49214.4007920562,57591.3200758105
648,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.600284038,TRUE,"polyurethanes (isocyanates)",1250,50,50,25,2,0.159154943,525,5012.5,525,5000,"confident","c0747d55d329401557f04fea6131dbc2",0.006442489,78,79,74,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"polyurethane",1.2,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,9817.4770424681,8999.35395559576
19,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.634765702,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1250,50,50,25,2,0.159154943,6700,6587.5,6700,6575,"confident","f866b9687b98474577d4c602c14d49bc",0.007968639,70,76,72,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11290.0985988383,8999.35395559576
264,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.60909168,TRUE,"poly(propylene)",3125,135.3553391,80.90169944,38.6271243,2.094427191,0.466542161,4440,7220,4425,7200,"confident","e58b30f5cf6c4238c187f7fd5f8c5f2f",0.010014169,97,98,90,1,59.76441187,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",80.90169944,38.6271243,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,19.31356215,31601.7421728583,28441.5679555724,34761.9163901441
315,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.608980912,TRUE,"poly(acrylamide/amid)s",25625,573.3744174,240.0581317,106.7449781,2.248893915,1.020946267,3842.682927,7346.341463,3900,7250,"confident","01ff0447b07401b960f0c4835359e290",0.022507891,114,115,109,1,173.4015549,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",240.0581317,106.7449781,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,53.37248905,716110.354437215,816365.804058426,787721.389880937
603,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.622627908,TRUE,"polyhaloolefins (vinylhalides)",1250,50,50,25,2,0.159154943,950,7437.5,950,7425,"confident","108ac44899ce0f70c2d9c66fb4074a39",0.006635624,88,88,80,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"halogenated vinyl polymers",1.35,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11044.6616727766,8999.35395559576
429,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.654634092,TRUE,"poly(acrylamide/amid)s",3125,161.8033989,95.71067812,32.65048437,2.93137085,0.666676881,2725,7675,2700,7650,"confident","798c6cdb451bebea4788e00a1bb14523",0.006640049,86,87,79,1,64.18058124,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",95.71067812,32.65048437,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,16.325242185,26712.1150606544,30451.811169146,29383.3265667198
640,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.627527436,TRUE,"polyhaloolefins (vinylhalides)",1250,50,50,25,2,0.159154943,550,7762.5,550,7750,"confident","108ac44899ce0f70c2d9c66fb4074a39",0.007812987,87,88,82,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"halogenated vinyl polymers",1.35,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11044.6616727766,8999.35395559576
669,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.609850565,TRUE,"polyhaloolefins (vinylhalides)",1875,100,75,25,3,0.424413182,150,8075,150,8050,"confident","7061cacc139a0e8888f41995d7f0bac5",0.008176125,82,97,92,1,50,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fiber",75,25,"halogenated vinyl polymers",1.35,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,7.16186271093919,36815.5389092554,49700.9775274948,40497.0928001809
15,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.651338695,TRUE,"poly(ethylene)",1250,50,50,25,2,0.159154943,6700,8462.5,6700,8450,"confident","37fcd3d7949f51b3f526b55e8ae4383f",0.006251807,153,165,161,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,12.5,8181.23086872342,7690.35701660001,8999.35395559576
354,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.620263376,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1250,50,50,25,2,0.159154943,3500,9687.5,3500,9675,"confident","f866b9687b98474577d4c602c14d49bc",0.006387627,87,88,82,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11290.0985988383,8999.35395559576
183,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.621206931,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1250,50,50,25,2,0.159154943,5100,9687.5,5100,9675,"confident","67d92cafbb8ef2631fc2326043e9a34f",0.006214312,90,91,85,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11290.0985988383,8999.35395559576
508,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.627159409,TRUE,"poly(acrylamide/amid)s",1250,50,50,25,2,0.159154943,1900,10312.5,1900,10300,"confident","01ff0447b07401b960f0c4835359e290",0.007016681,92,92,90,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,9326.6031903447,8999.35395559576
620,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.652769516,TRUE,"poly(propylene)",1875,100,75,25,3,0.424413182,700,11250,700,11225,"confident","c091477e14dd788314c72dc413cd3722",0.006801015,97,98,90,1,50,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fiber",75,25,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.286474508437567,7.16186271093919,36815.5389092554,33133.9850183298,40497.0928001809
308,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.63086011,TRUE,"poly(propylene)",1250,50,50,25,2,0.159154943,3900,12262.5,3900,12250,"confident","bb462d6165bc63ec8b2519e92ceb85cc",0.007701272,96,97,89,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,12.5,8181.23086872342,7363.10778185108,8999.35395559576
46,"MBMS_14_07DEC23_Pst3DS_2of2_lft",0.621367152,TRUE,"poly(propylene)",1250,50,50,25,2,0.159154943,6300,14737.5,6300,14725,"confident","a10d32cb1dd62cfd2207e223abe528cb",0.006756171,67,68,63,1,37.5,"<212 µm",14,1,"PRR20231218SS","river water","plastic","sample","Pajaro","surface","20231218",2023-12-18,"fragment",50,25,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,12.5,8181.23086872342,7363.10778185108,8999.35395559576
